ID,xmi_id,"cls_xmi_id","cls_name","cls_visibility"
50973,7437,"UMLClass.30","InboxCtrl in controller","public"
50974,7437,"UMLClass.31","?State? in framework","public"
50975,7438,"UMLClass.24","DBConnection in database","public"
50976,7438,"UMLClass.25","Database in database","public"
50977,7438,"UMLClass.26","Model in framework","public"
50978,7438,"UMLClass.27","DatabaseSearch in database","public"
50979,7439,"UMLClass.24","In boxView","public"
50980,7439,"UMLClass.25","Log i nView","public"
50981,7439,"UMLClass.26","SideBarView","public"
50982,7439,"UMLClass.27","C ale n d arVi ew","public"
50983,7439,"UMLClass.28","MainView","public"
50984,7439,"UMLClass.29","ParticipantsView","public"
50985,7439,"UMLClass.30","AppointmentView","public"
50986,7439,"UMLClass.31","CreateAppointmentView","public"
50987,7439,"UMLClass.32","EditAppointmentView","public"
50988,7440,"UMLClass.24","InboxView","public"
50989,7440,"UMLClass.25","Login View","public"
50990,7440,"UMLClass.26","LoginPanel","public"
50991,7440,"UMLClass.27","Cal end arVi ew","public"
50992,7440,"UMLClass.28","MainView","public"
50993,7440,"UMLClass.29","SideBarView","public"
50994,7440,"UMLClass.30","AppointmentView","public"
50995,7440,"UMLClass.31","Partici pantsView","public"
51127,7468,"UMLClass.24","EMPTY","public"
51128,7468,"UMLClass.25","EMPTY","public"
51129,7468,"UMLClass.26","Camera","public"
51130,7468,"UMLClass.27","EMPTY","public"
51131,7468,"UMLClass.28","EMPTY","public"
51132,7468,"UMLClass.29","EMPTY","public"
51133,7468,"UMLClass.30","EMPTY","public"
51134,7468,"UMLClass.31","PathFlnd","public"
51237,7479,"UMLClass.24","EMPTY","public"
51238,7479,"UMLClass.25","EMPTY","public"
51239,7479,"UMLClass.26","EMPTY","public"
51240,7479,"UMLClass.27","EMPTY","public"
51241,7479,"UMLClass.28","Para ocorretoIuricionarnenbda casseEstado’ dentrodo rnétodocomputarcadela’. ‘preIiu e ‘proxEstadodevem tero niesmo tarnanbo.","public"
51242,7480,"UMLClass.24","EMPTY","public"
51243,7480,"UMLClass.25","MaquinaDeEstados","public"
51244,7480,"UMLClass.26","ArrayListcEstado>","public"
51245,7480,"UMLClass.27","EMPTY","public"
51246,7480,"UMLClass.28","Para o correto Funcionarnenb cia cLasse‘Estado’ dentro do riiétOdO‘cornputarCadeia’ ‘preFbo e proxEstado’devem ter o rnesrno tarnanho.","public"
51247,7481,"UMLClass.24","EMPTY","public"
51248,7481,"UMLClass.25","EMPTY","public"
51249,7481,"UMLClass.26","EMPTY","public"
51250,7481,"UMLClass.27","EMPTY","public"
51251,7481,"UMLClass.28","Para ocorretofuncionarnenbda cLasse‘E5tadO dentrodorriétodo’computarCadeiapreFixo e proxEstado’ devem tero rnesrnota man ho","public"
51252,7482,"UMLClass.24","Lz Estadorome Strng 1preFxos WrayLst<St’ng> 1proxEstados  ArrayListcstrirg> 1* pcseixcncrrePrefTxo Strirg* getProxEstadcposProxEstacc  kit* Estadoc* setkorreNOME Strirgj getNome3  Strirg1)* add z.erxC ncrr ePrefixo  Strirg* setProxEstadoproxEstaco  S","public"
51253,7482,"UMLClass.25","MaquinaDeEstadosestadoFina Estado 1estado?flcial  Estado iJestados ArrayLst<Esado> 1JI. tarn Prefixo tnt 1)41J cornputarCad&acadeia String MaqLiraDeEsadosxmlArq  String getEstadororneEstado String","public"
51254,7482,"UMLClass.26","ArrayList<Estado>","public"
51255,7482,"UMLClass.27","L ArrayList<String>","public"
51256,7482,"UMLClass.28","Para 0 correto funcicrarnento da casseEstado dentro do métodocomputarCadeia prefixo e pcxEsador1.rn r n mm ?m*n","public"
51257,7483,"UMLClass.24","EMPTY","public"
51258,7483,"UMLClass.25","EMPTY","public"
51259,7483,"UMLClass.26","EMPTY","public"
51260,7483,"UMLClass.27","EMPTY","public"
51261,7483,"UMLClass.28","Para ocorretofuncionarnenbda cLasse‘E5tadO dentrodorriétodo’computarCadeiapreFixo e proxEstado’ devem tero rnesrnota man ho","public"
51294,7491,"UMLClass.24","ItemList","public"
51295,7491,"UMLClass.25","Item","public"
51296,7491,"UMLClass.26","abstracttvlenuObject","public"
51297,7491,"UMLClass.27","Corterit","public"
51298,7491,"UMLClass.28","Raw","public"
51299,7491,"UMLClass.29","Link","public"
51300,7491,"UMLClass.30","MenuSerceProvder","public"
51301,7491,"UMLClass.31","MenuHandler","public"
51302,7491,"UMLClass.32","EMPTY","public"
51303,7491,"UMLClass.33","EMPTY","public"
51304,7491,"UMLClass.34","Helpers","public"
51305,7491,"UMLClass.35","Link","public"
51306,7491,"UMLClass.36","EMPTY","public"
51307,7491,"UMLClass.37","Tag","public"
51308,7491,"UMLClass.38","EMPTY","public"
51309,7491,"UMLClass.39","Element","public"
51310,7491,"UMLClass.40","EMPTY","public"
51311,7491,"UMLClass.41","Input","public"
51467,7515,"UMLClass.24","EventLoop","public"
51468,7515,"UMLClass.25","Channel","public"
51469,7515,"UMLClass.26","FileDescriptor I","public"
51470,7515,"UMLClass.27","Poller","public"
51471,7515,"UMLClass.28","TcpConnection I","public"
51472,7515,"UMLClass.29","Acceptor","public"
51473,7515,"UMLClass.30","Connector","public"
51474,7515,"UMLClass.31","Socket","public"
51475,7515,"UMLClass.32","PoilPoller","public"
51476,7515,"UMLClass.33","EPoliPoller","public"
51477,7515,"UMLClass.34","TcpServer","public"
51478,7515,"UMLClass.35","TcpClient","public"
51508,7521,"UMLClass.24","Splash","public"
51509,7521,"UMLClass.25","GameScron","public"
51510,7521,"UMLClass.26","MainMenu","public"
51511,7521,"UMLClass.27","EMPTY","public"
51539,7526,"UMLClass.24","EMPTY","public"
51540,7526,"UMLClass.25","EMPTY","public"
51541,7526,"UMLClass.26","EMPTY","public"
51542,7526,"UMLClass.27","Job","public"
51543,7526,"UMLClass.28","S.rvorGame","public"
51544,7526,"UMLClass.29","Block","public"
51545,7526,"UMLClass.30","Servy","public"
51546,7526,"UMLClass.31","<<Interface>>Protos","public"
51547,7526,"UMLClass.32","cEnum>>JobiD","public"
51548,7526,"UMLClass.33","ClientGame","public"
51549,7526,"UMLClass.34","EMPTY","public"
51637,7532,"UMLClass.24","EMPTY","public"
51638,7532,"UMLClass.25","EMPTY","public"
51639,7532,"UMLClass.26","EMPTY","public"
51640,7532,"UMLClass.27","EMPTY","public"
51641,7532,"UMLClass.28","EMPTY","public"
51642,7532,"UMLClass.29","EMPTY","public"
51643,7532,"UMLClass.30","EMPTY","public"
51644,7532,"UMLClass.31","EMPTY","public"
51645,7532,"UMLClass.32","EMPTY","public"
51688,7539,"UMLClass.24","EMPTY","public"
51689,7539,"UMLClass.25","EMPTY","public"
51690,7539,"UMLClass.26","EMPTY","public"
51697,7542,"UMLClass.24","<<abstract>>Numericalintegrator","public"
51698,7542,"UMLClass.25","Trapezoidalintegrator","public"
51699,7542,"UMLClass.26","MonteCarlointegrator","public"
51700,7542,"UMLClass.27","GaussLegendreintegrator","public"
51701,7542,"UMLClass.28","Clenshawintegrator","public"
51706,7544,"UMLClass.24","EMPTY","public"
51707,7544,"UMLClass.25","runI—)• miteim ","public"
51708,7544,"UMLClass.26","ho&meiodj 0ho&meihodj0","public"
51709,7544,"UMLClass.27","w_tb_than&.connectandedala","public"
51710,7544,"UMLClass.28","CoueClass1 1","public"
51711,7544,"UMLClass.29","0&L3 0","public"
51712,7544,"UMLClass.30","IteraiitLo99ingjfwtc—)","public"
51713,7544,"UMLClass.31","TFCLSvei0","public"
51714,7545,"UMLClass.24","Class Name","public"
51715,7545,"UMLClass.25","AppikationCode","public"
51716,7546,"UMLClass.24","qntecfaceAcceptor","public"
51717,7546,"UMLClass.25","Mutex","public"
51718,7546,"UMLClass.26","SOK_Aceptor","public"
51719,7546,"UMLClass.27","SSL_Acceptor","public"
51720,7546,"UMLClass.28","SPIPAccepta","public"
51721,7546,"UMLClass.29","EMPTY","public"
51722,7546,"UMLClass.30","NiIMutex","public"
51723,7546,"UMLClass.31","EMPTY","public"
52064,7587,"UMLClass.24","ListController","public"
52065,7587,"UMLClass.25","ListModel","public"
52066,7587,"UMLClass.26","MainClass","public"
52067,7587,"UMLClass.27","createListOreadSavedString","public"
52068,7587,"UMLClass.28","ListView","public"
52136,7599,"UMLClass.24","EMPTY","public"
52137,7599,"UMLClass.25","EMPTY","public"
52138,7599,"UMLClass.26","EMPTY","public"
52139,7599,"UMLClass.27","EMPTY","public"
52140,7599,"UMLClass.28","EMPTY","public"
52170,7605,"UMLClass.24","cinterfaceISVN Editor","public"
52171,7605,"UMLClass.25","<dnterface>ISVNReplicationHandler","public"
52172,7605,"UMLClass.26","SVN RepositoryReplicator","public"
52173,7605,"UMLClass.27","SVNRepIicationEditor","public"
52174,7605,"UMLClass.28","SVN Repository","public"
52246,7618,"UMLClass.24","<<Java Class>>GVsd.com","public"
52247,7618,"UMLClass.25","<<Java Gass>>runGamesd.com","public"
52248,7618,"UMLClass.26","<<Java C1ass>>3 SOGarnePanelsd.com","public"
52249,7618,"UMLClass.27","<<Java Class>>SDScreensd.com","public"
52250,7618,"UMLClass.28","<<Java Gass>>G SDAboutDIgsd.com","public"
52251,7618,"UMLClass.29","<<Java aass>>SDOptions Digsd.com","public"
52252,7618,"UMLClass.30","<<Java 4ss>> w elcSDGarne Screensd.com","public"
52253,7618,"UMLClass.31","<<Java Class>>SDWelcome Screensd.com","public"
52254,7618,"UMLClass.32","<<Java Gass>>ColorCom boBoxsd.com","public"
52255,7618,"UMLClass.33","<<Java Class>>SoAlgorithmsd.com","public"
52256,7618,"UMLClass.34","<<Java Class>>pIayerSearchsd.com","public"
52257,7618,"UMLClass.35","<<Java Gass>>3 Boardsd.com","public"
52258,7618,"UMLClass.36","<<Java Class>>SDString Buttonsd.com","public"
52259,7618,"UMLClass.37","<<Java Class>>CoIorLabeIsd.com","public"
52260,7618,"UMLClass.38","<<Java Class>>GRenderersd.com","public"
52261,7618,"UMLClass.39","<<Java Class>>G SoMinimaxAlgorithmsd.com","public"
52398,7634,"UMLClass.24","animal <interface>","public"
52399,7634,"UMLClass.25","cat","public"
52400,7634,"UMLClass.26","EMPTY","public"
52655,7662,"UMLClass.24","syn c4j .fra m eo ik. core. Syn c4j Exception","public"
52656,7662,"UMLClass.25","srnc4j .fra m eo ik. proto coP. Protocol Exception","public"
52657,7662,"UMLClass.26","snc4j .fra meo ik. core. Rep rese ntati on Exception","public"
52658,7662,"UMLClass.27","srnc4j .fra m eo ik.se rye r. error. S e rye rExc e pti on","public"
52659,7662,"UMLClass.28","EMPTY","public"
52660,7662,"UMLClass.29","sinc4j.fra m eo k.se ye r. error. Bad CO IS cr1 ptExc e pti on","public"
52954,7696,"UMLClass.24","LoqinWi ndowxaml.cs","public"
52955,7696,"UMLClass.25","<Interface>>MessaqeHandler","public"
52956,7696,"UMLClass.26","CheckerBoardxaml.cs","public"
52957,7696,"UMLClass.27","App xaml.cs","public"
52958,7696,"UMLClass.28","UserControl","public"
52959,7696,"UMLClass.29","UDPMessaqeHandlercs","public"
52960,7696,"UMLClass.30","Mai nWindow.xaml .cs","public"
52961,7696,"UMLClass.31","Window","public"
52962,7696,"UMLClass.32","Networki nformationWindow.xaml.cs","public"
52963,7697,"UMLClass.24","<enum>GameState","public"
52964,7697,"UMLClass.25","EMPTY","public"
52965,7697,"UMLClass.26","UDP MessaqeServercs","public"
52966,7697,"UMLClass.27","Boa rd.cs","public"
52967,7697,"UMLClass.28","< interface>>MessageServer","public"
52968,7697,"UMLClass.29","UNKNOWN(enumPiece","public"
52969,7697,"UMLClass.30","AppxamI.cs","public"
52970,7697,"UMLClass.31","Mai nWindow.xaml cs","public"
52971,7697,"UMLClass.32","Window","public"
52972,7697,"UMLClass.33","NetworkSetupWindowxamLcs","public"
53061,7708,"UMLClass.24","pj ice strans ICEireamtransport","public"
53062,7708,"UMLClass.25","p turn sock7GTN UöPI TCPcent","public"
53063,7708,"UMLClass.26","pj stun sockTUN scet","public"
53064,7708,"UMLClass.27","EMPTY","public"
53065,7708,"UMLClass.28","I)j_i ce_s essTrenortindependent ICEsession","public"
53066,7708,"UMLClass.29","pj_turn_sessio nTransportindependent TURNcäent sess.’on","public"
53067,7708,"UMLClass.30","pj_ stu n_tsxSTUN ckenttransection","public"
53068,7708,"UMLClass.31","pj_stu n_auth_c redAuthenticationcredential","public"
53122,7713,"UMLClass.24","Root","public"
53123,7713,"UMLClass.25","EMPTY","public"
53124,7713,"UMLClass.26","EMPTY","public"
53125,7713,"UMLClass.27","EMPTY","public"
53126,7713,"UMLClass.28","EMPTY","public"
53127,7713,"UMLClass.29","EMPTY","public"
53128,7713,"UMLClass.30","EMPTY","public"
53129,7713,"UMLClass.31","EMPTY","public"
53300,7737,"UMLClass.24","AdminAccount","public"
53301,7737,"UMLClass.25","Admin","public"
53302,7737,"UMLClass.26","AddDeleteAdminframe","public"
53303,7737,"UMLClass.27","Specialist","public"
53304,7737,"UMLClass.28","SpecialistList","public"
53305,7737,"UMLClass.29","SpecialistSelectionWindow","public"
53306,7737,"UMLClass.30","ReportWindow","public"
53307,7737,"UMLClass.31","AddDeleteSpecFrame","public"
53308,7737,"UMLClass.32","User","public"
53309,7737,"UMLClass.33","TestFrame","public"
53310,7737,"UMLClass.34","Log in F ra m e","public"
53311,7737,"UMLClass.35","GreetingPanel disabilitykiosk","public"
53312,7737,"UMLClass.36","SpecinfoPanel","public"
53313,7737,"UMLClass.37","DisablityKiosk","public"
53314,7737,"UMLClass.38","Data","public"
53315,7737,"UMLClass.39","LoginPanel","public"
53316,7737,"UMLClass.40","Speech","public"
53317,7737,"UMLClass.41","Submitpaneldisabiliykiosk","public"
53318,7737,"UMLClass.42","LabesAndFieldsPanel","public"
53339,7741,"UMLClass.24","Vector","public"
53340,7741,"UMLClass.25","examples","public"
53341,7741,"UMLClass.26","java.util","public"
53342,7741,"UMLClass.27","java.Iang","public"
53343,7741,"UMLClass.28","SortedVector","public"
53344,7741,"UMLClass.29","0 bje ct","public"
53345,7741,"UMLClass.30","java.util","public"
53386,7743,"UMLClass.24","<<Java Class>>GJAcriviryactivfties","public"
53387,7743,"UMLClass.25","<<Java Class>>Gi Gatewaygateay","public"
53388,7743,"UMLClass.26","<<Java Class>>3 Demandsactivit8.","public"
53389,7743,"UMLClass.27","<<Java Enumeration>>OTYPEgateway","public"
53390,7743,"UMLClass.28","<cjava Class>>eSOAPateay","public"
53391,7743,"UMLClass.29","EMPTY","public"
53392,7743,"UMLClass.30","<<Java Class>>NewDemandctvit*","public"
53393,7743,"UMLClass.31","dNewDemando I","public"
53394,7743,"UMLClass.32","<<Java Class>>JSONgateway","public"
53395,7743,"UMLClass.33","<<Java Class>>G MainActivityactivities","public"
53396,7743,"UMLClass.34","<<Java Class>>ØLoqinactivities","public"
53397,7743,"UMLClass.35","<<Java Class>>e Summaryactivities","public"
53398,7743,"UMLClass.36","EMainActivity0 onCreateBundle","public"
53399,7743,"UMLClass.37","tLoginonCreateBunde","public"
53400,7743,"UMLClass.38","Esummary","public"
53401,7743,"UMLClass.39","<<Java Class>>Employeecata","public"
53402,7743,"UMLClass.40","<<Java Class>>Congedata","public"
53403,7743,"UMLClass.41","EmpIoyee• createcongeType• createCongeTypeDateDate• addCongeConge• getCongesOCollection<Conge>• putSoldeSolde• getSoldeintType• getSoIdesSparseArray<Map<TypeSode>>• hasEnoughtintTypedouble","public"
53404,7743,"UMLClass.42","<<Java Enumeration>>o Statusdata","public"
53405,7743,"UMLClass.43","<<Java Class>>Soldedata","public"
53406,7743,"UMLClass.44","<<Java Enumeration>>OTypedata","public"
54207,7842,"UMLClass.24","target J","public"
54208,7842,"UMLClass.25","Trigger","public"
54209,7842,"UMLClass.26","kind PseudostateKind","public"
54210,7842,"UMLClass.27","EMPTY","public"
54211,7842,"UMLClass.28","isComposite  BooleanisOrthogonal I BooleanL? isSimple  BooleanisSubmachineState  Boolean","public"
54212,7842,"UMLClass.29","EMPTY","public"
54213,7842,"UMLClass.30","EMPTY","public"
54214,7842,"UMLClass.31","EMPTY","public"
54250,7847,"UMLClass.24","renumEventTypes","public"
54251,7847,"UMLClass.25","Ev ifT y","public"
54252,7847,"UMLClass.26","hntTinout","public"
54253,7847,"UMLClass.27","— x mt—y int","public"
54254,7847,"UMLClass.28"," X foatyftFt","public"
54255,7847,"UMLClass.29","R Ir1B.1atgu","public"
54256,7847,"UMLClass.30","EverfT nuiEtat","public"
54257,7847,"UMLClass.31","enumTimerids","public"
54258,7847,"UMLClass.32","EMPTY","public"
54259,7847,"UMLClass.33","6tIB Play","public"
54260,7847,"UMLClass.34","6 31tE_M mi","public"
54261,7847,"UMLClass.35","RtaiCdIifr","public"
54262,7847,"UMLClass.36","EMPTY","public"
54263,7847,"UMLClass.37","EMPTY","public"
54264,7847,"UMLClass.38","EMPTY","public"
54265,7847,"UMLClass.39","EMPTY","public"
54266,7847,"UMLClass.40","S indeR6 atdi Lith","public"
54267,7847,"UMLClass.41"," m3t131131","public"
54268,7847,"UMLClass.42","EMPTY","public"
54269,7847,"UMLClass.43","GameParticI","public"
54270,7847,"UMLClass.44","ArinIRBiR BTfr1’","public"
54271,7847,"UMLClass.45","EMPTY","public"
54272,7847,"UMLClass.46","EMPTY","public"
54273,7847,"UMLClass.47","EMPTY","public"
54274,7847,"UMLClass.48","SidRerthr","public"
54275,7847,"UMLClass.49","enumiTexturelds","public"
54276,7847,"UMLClass.50","niTextreI TxttredsiPctr  SL Txtre* HIJLL","public"
54277,7847,"UMLClass.51","EMPTY","public"
54278,7847,"UMLClass.52","if enumJeweflypes","public"
54279,7847,"UMLClass.53","EMPTY","public"
54280,7847,"UMLClass.54","EMPTY","public"
54530,7882,"UMLClass.24","Serve rG UI","public"
54531,7882,"UMLClass.25","Order Manager Panel","public"
54532,7882,"UMLClass.26","Server Manager","public"
54533,7882,"UMLClass.27","DataBase Manager","public"
54534,7882,"UMLClass.28","Orders Panel","public"
54535,7882,"UMLClass.29","Info Panel","public"
54536,7882,"UMLClass.30","DatabaseManager Panel","public"
54537,7882,"UMLClass.31","Server","public"
54538,7882,"UMLClass.32","Wait Orders Panel","public"
54539,7882,"UMLClass.33","Making Orders PaneP","public"
54540,7882,"UMLClass.34","Sended Orders Panel","public"
54541,7882,"UMLClass.35","Select Data Panel","public"
54542,7882,"UMLClass.36","Insert Data Panel","public"
54543,7882,"UMLClass.37","Update Data Panel","public"
54544,7882,"UMLClass.38","Delete Data Panel","public"
54545,7882,"UMLClass.39","Order Panel","public"
54546,7883,"UMLClass.24","Serve rG UI","public"
54547,7883,"UMLClass.25","Order Manager Panel","public"
54548,7883,"UMLClass.26","Info Panel","public"
54549,7883,"UMLClass.27","DataBase Manager","public"
54550,7883,"UMLClass.28","Server Panel","public"
54551,7883,"UMLClass.29","Orders Panel","public"
54552,7883,"UMLClass.30","DatabaseManager Panel","public"
54553,7883,"UMLClass.31","Wait Orders Panel","public"
54554,7883,"UMLClass.32","Making Orders Panel","public"
54555,7883,"UMLClass.33","Sended Orders Panel","public"
54556,7883,"UMLClass.34","Order Panel","public"
54557,7883,"UMLClass.35","Select Data Panel","public"
54558,7883,"UMLClass.36","Insert Data Panel","public"
54559,7883,"UMLClass.37","Update Data Panel","public"
54560,7883,"UMLClass.38","Delete Data Panel","public"
54564,7885,"UMLClass.24","<<abstract>>OutputWriter writecomment String playerl StatisticsPlayerStatistics player2Statistics PlayerStatistics) void appends String","public"
54565,7885,"UMLClass.25","OutputFileWriter file Filec OutputFileWriterpath Stringc OutputFileWriterfile File setFilefile File writecomment String playerl StatisticsPlayerStatistics player2Statistics PlayerStatistics) void appends String","public"
54566,7885,"UMLClass.26","# warnings ListcString>","public"
54567,7885,"UMLClass.27","InputFileReader file Filec InputFileReaderpath Stringc InputFileReaderflle File getCommentO String getFirstGameState GameState parseGameStateFromLineline String","public"
54598,7891,"UMLClass.24","deleteruleString cml IbackHandlerCal IbackrulemethodMethod. rulestring. cal lbackHandlerCal lbregex method. Method regex Regex cal lbackHandlerCal Iniatcher method Method matcher Requestatchercal lback.RouteCal Iback)route method Method route Routesc","public"
54599,7891,"UMLClass.25","Server","public"
54600,7891,"UMLClass.26","Connection","public"
54601,7891,"UMLClass.27","Route","public"
54602,7891,"UMLClass.28","SoupServer 1","public"
54603,7891,"UMLClass.29","Rhbquist","public"
54604,7891,"UMLClass.30","Respoiise","public"
54605,7891,"UMLClass.31","RegexRoute","public"
54606,7891,"UMLClass.32","RuleRoute","public"
54607,7891,"UMLClass.33","SoupRequest","public"
54608,7891,"UMLClass.34","SoupRespoiise","public"
54687,7900,"UMLClass.24","Adresse","public"
54688,7900,"UMLClass.25","EMPTY","public"
54689,7900,"UMLClass.26","Pays","public"
54690,7900,"UMLClass.27","Coaipetiteur","public"
54691,7900,"UMLClass.28","EMPTY","public"
54692,7900,"UMLClass.29","Rencontre","public"
54693,7900,"UMLClass.30","Entrainenient","public"
54694,7900,"UMLClass.31","EMPTY","public"
54695,7900,"UMLClass.32","EMPTY","public"
54696,7900,"UMLClass.33","Typeceti3ation","public"
54697,7900,"UMLClass.34","Stage","public"
54698,7900,"UMLClass.35","EMPTY","public"
54699,7900,"UMLClass.36","Club","public"
54700,7900,"UMLClass.37","Classement","public"
54701,7900,"UMLClass.38","Advers.aire","public"
54702,7900,"UMLClass.39","Operation","public"
54703,7900,"UMLClass.40","Entraineur","public"
54704,7900,"UMLClass.41","EMPTY","public"
54705,7900,"UMLClass.42","Cetisatien","public"
54706,7900,"UMLClass.43","TypeOperation","public"
54725,7905,"UMLClass.24","SVNBasicCIient","public"
54726,7905,"UMLClass.25","SVN LogClient","public"
54727,7905,"UMLClass.26","SVNUpdateClient","public"
54728,7905,"UMLClass.27","SVNWCCIient","public"
54729,7905,"UMLClass.28","SVNStatusClient","public"
54730,7905,"UMLClass.29","SVNCommitClientl","public"
54731,7905,"UMLClass.30","SVNMoveClient","public"
54732,7905,"UMLClass.31","SVNC0pyCI Aent","public"
54733,7905,"UMLClass.32","SVNDiffCIient","public"
54734,7905,"UMLClass.33","SVNCllentManager","public"
54900,7929,"UMLClass.24"," Ma inActivity","public"
54901,7929,"UMLClass.25","<<Interface>>Data baselnterface","public"
54902,7929,"UMLClass.26","TabsPaçjerAdapter 1","public"
54903,7929,"UMLClass.27","TaskData base","public"
54904,7929,"UMLClass.28","TodoFraçjment","public"
54905,7929,"UMLClass.29","Arch iveFrag ment","public"
54906,7929,"UMLClass.30","<<Interface>>TaskFragmentlnterface","public"
54907,7929,"UMLClass.31","onArticle5electedsaveTa5ksU voidloadTasks Q void","public"
54908,7929,"UMLClass.32","TaskArrayAda pter","public"
54909,7929,"UMLClass.33","TodoTask","public"
54995,7937,"UMLClass.24","cInter1ce0 Abstractfactory","public"
54996,7937,"UMLClass.25","Client","public"
54997,7937,"UMLClass.26","cInter1ce.0 AbstractProductA","public"
54998,7937,"UMLClass.27","ConcreteFactory2","public"
54999,7937,"UMLClass.28","ConcreteFactoryl","public"
55000,7937,"UMLClass.29","ProductM","public"
55001,7937,"UMLClass.30","ProductA2","public"
55002,7937,"UMLClass.31","cInter1ce.0 AbstractProductB","public"
55003,7937,"UMLClass.32","ProductBl","public"
55004,7937,"UMLClass.33","ProductB2","public"
55106,7947,"UMLClass.24","<<Java Class>>EjAndrokiGamecom.benpetroski. franieeork. implementation","public"
55107,7947,"UMLClass.25","<<Java Class>>O AndroidFiletOcorn. benpetroski.frame*ork.irnpIenentation","public"
55108,7947,"UMLClass.26","<<Java Class>>eAndroidAudjocom.benpetroski. fran’eork.impementation","public"
55109,7947,"UMLClass.27","<<Java Class>>eAndroidinputcom.benpetroski. trameArk.impemertation","public"
55110,7947,"UMLClass.28","<<Java Class>>ØAndroidGraphicscom.benpetroski. framework.imp)erentation","public"
55111,7947,"UMLClass.29","EAndroidlnputContextViewfioatfloatisTouchDownint• getTouchXint• getTouchYint• getTouchEventsOList<TouchEvent>","public"
55112,7947,"UMLClass.30","<<Java Class>>GAndroidFastRenderViewcom.benpetroski. frameork. impIenentaton","public"
55113,7947,"UMLClass.31",".—<<.Java Class>>erViewGJ Screencorn. benpetroski. frarneAork","public"
55114,7947,"UMLClass.32","en <<Java Class>>G SampleGamecorn. benpetroski.bnptrskFirstAndroGarne","public"
55115,7947,"UMLClass.33","<<Java InterfaceD’>ocom.benpetroski. framework","public"
55116,7947,"UMLClass.34","<<Java Interface>>OAudiocorn. benpetroski.frarneork","public"
55117,7947,"UMLClass.35","<<Java Interface>>o Inputcorn. benpetroski.frameork","public"
55118,7947,"UMLClass.36","<<Java Class>>SinqleTouchHandlercom.benpetroski.framework.implementation","public"
55119,7947,"UMLClass.37","<<Java Class>>IIifltITcwiHandIeroom.benpetroski.framArtation","public"
55120,7947,"UMLClass.38","<<Java Interface>>OGraphicscom.benpetroski. fram€work","public"
55121,7947,"UMLClass.39","<<Java Class>>eAndroidSoundcorn. benpetroski. fram€A.ork. implementation","public"
55122,7947,"UMLClass.40","<<Java Class>>AndroidImagecorn. benpetroski.frarnework.implernentation","public"
55123,7947,"UMLClass.41","<<Java Class>>Assetscorn. benpetroski. bnptrskFirstAr4rodGarne","public"
55124,7947,"UMLClass.42","<<Java Class>>ØAndroidMusiccom.benpetroski. framework. implementation","public"
55125,7947,"UMLClass.43","EscreenGameupdatefloatpaintt7oatpauseOvoidresumeOvoidtcJisposeOvoidback8uftonOvoid","public"
55126,7947,"UMLClass.44","• readFileString• writeFileString• readAssetString• getSharedPref9SharedPrefererices","public"
55127,7947,"UMLClass.45","• create?.lusicString• createSouridStririg","public"
55128,7947,"UMLClass.46","isTouchDownint• getTouchXint• getTouchYint• getTouchEventsOList<TouchE.ent>","public"
55129,7947,"UMLClass.47","• newlmageStringImagerormat• clearScreenintO drawLineintintintintintvaid• drawRectintintintintirit• drawlmageImageintintintintintint• drawlmageImageintint• drawStringStringintintPaint• getWictth9int• getHeightint• drawARGBintintintint","public"
55130,7947,"UMLClass.48","jAssetsQSIoadSampleGame","public"
55131,7947,"UMLClass.49","EMultrrouchHandlerViewfloatfioat• onTouchViewMotioriEvent• isTouchDownint• getlndexintgetTouchXint• &T?uchY1nte getTciçhEventsOList<TouchEvent>","public"
55132,7947,"UMLClass.50","EMPTY","public"
55133,7947,"UMLClass.51","<<Java Class>>MainMenu Screencom.benpetroski.brptrskFirstAndroGame","public"
55134,7947,"UMLClass.52","<<Java Class>>GameScreencom.berpetroski.bnptrskFirtMdroidGarne","public"
55135,7947,"UMLClass.53","<<Java Class>>SplashLoadang Screencorn. benpetroski. bnptrskFirstAndroidGarne","public"
55136,7947,"UMLClass.54","<<Java Class>>LoadingScreencorn. benpetroski. bnptrskFirstr4roiGarne","public"
55137,7947,"UMLClass.55","<<Java Interface>>OGamecorn. benpetroski.fram€work","public"
55138,7947,"UMLClass.56","<<Java Class>>TouchEventcombenpetroski. frameork","public"
55139,7947,"UMLClass.57","<<Java Class>>PooI<T>com.benpetroski. franAork","public"
55140,7947,"UMLClass.58","<<Java Interface>>OTouchHandlercom.benpetroski. frame.ork.impIernentation","public"
55141,7947,"UMLClass.59","<<Java Enumeration>>o ImageFormatoom.berpetroski. frameAork","public"
55142,7947,"UMLClass.60","<<Java Interface>>0 Soundcombenpetroski. frameork","public"
55143,7947,"UMLClass.61","<<Java Interface>>0 Musiccom.berpetrosd. framework","public"
55144,7947,"UMLClass.62","MainMenuScreenGame• updatefloat• inBoundsTouchEventintintintintbooear• paintfloat• pausevoid• resumevoid• disposevoid• backButtonvoid","public"
55145,7947,"UMLClass.63","ESplashLoadingScreenGame• updatefloat• paintfioat• pauseOvoid• resumeOvod• disposevoid0 backButtonvoid","public"
55146,7947,"UMLClass.64","JLoadingScreenGame• updatef)oat• paintfloat• pausevoid• resumevod• disposei)void• back5utton","public"
